0,0,0,0,0,0
-8.96448472340495e-07,-1.99994094390865e-06,7.23555749221338e-06,3.4639437840045e-05,-8.76121876471209e-05,-2.08034314022054e-05
-1.79289694468099e-06,-3.99988188782077e-06,1.44711149844545e-05,6.92788756800344e-05,-0.000175224375294242,-4.16068628046329e-05
-2.98542940057819e-06,-5.61233196371552e-06,1.81657403596769e-05,0.000159862653173914,-0.000192048738786227,-6.75707504798062e-05
-4.54806396109632e-06,-6.74042221692275e-06,1.74342349693324e-05,0.000320376312044068,-0.000120389009398078,-9.9985158390048e-05
-6.23433037372776e-06,-7.70671306066922e-06,1.52241896371197e-05,0.000504249904955734,-1.91713495124937e-05,-0.000134554349409344
-5.13645359244912e-06,-1.09354922367619e-05,2.24457018064284e-05,0.000268807253261227,0.000436073456429167,-0.000143215005230735
-1.21514427426717e-06,-1.64586875858047e-05,3.92318679712234e-05,-0.000391868960723907,0.00125034137774373,-0.000125601509125772
2.26488312633099e-06,-2.12169674268792e-05,5.28824700919972e-05,-0.000938387104829352,0.00198392465914024,-9.65188151107466e-05
3.57941376360359e-06,-2.29114377046993e-05,5.39315387316219e-05,-0.00100568012711505,0.00236328405448475,-3.75981505711387e-05
2.36810769485508e-06,-2.1032278695151e-05,4.02821712628398e-05,-0.000514004683763003,0.0023294764995515,5.61255404436523e-05
1.21878740292068e-06,-1.92673069352549e-05,2.72436964555423e-05,-4.53537735835563e-05,0.0023049218283641,0.000144915761444375
2.6952534899182e-06,-2.23394339458026e-05,4.00833135597023e-05,-0.000552047671411093,0.00267232959363273,2.4718711018723e-05
4.56443209712629e-06,-2.61349972815149e-05,5.67932571970131e-05,-0.00120461410506262,0.00309835924737011,-0.000126734468508971
4.85540052058426e-06,-2.82411750020216e-05,6.24801328715785e-05,-0.00151859360605233,0.00346063830902964,-0.000213062014498
1.92250012629038e-06,-2.68474354457315e-05,4.54676915276619e-05,-0.00113097679365642,0.00368578584783844,-0.000163924213137046
-2.07892191150338e-06,-2.42936805252524e-05,2.09317705082701e-05,-0.000510822341476924,0.00386548240571238,-6.98876693741024e-05
-4.10195485119831e-06,-2.01766810089474e-05,1.84248274862076e-06,-3.36534070870531e-05,0.00382051926527474,-1.16811332222522e-05
-3.98687802196263e-06,-1.43702319577756e-05,-1.13604504047571e-05,0.000288986404242408,0.00353275904507833,7.80274247347279e-06
-3.15229624737659e-06,-8.49896699696082e-06,-2.25802967421806e-05,0.000544026641065287,0.00319700350649815,1.90102796413516e-05
-1.59042782633026e-06,-4.0478232727903e-06,-3.17889926047532e-05,0.000684730590419069,0.00291215617480186,3.58745958295437e-05
1.13197471411568e-06,-1.86277250775399e-06,-3.77884878629275e-05,0.000642987682898333,0.002708543266058,6.17654562153902e-05
3.83667247711513e-06,-8.07290454034326e-08,-4.29725492082644e-05,0.000602171736011015,0.00250572608147289,9.98570195684945e-05
6.17522560653457e-06,-6.633100495472e-06,-3.12929842173626e-05,0.000580525849998903,0.00231936491456011,0.000390265898454256
8.37725830361299e-06,-1.62930360685688e-05,-1.3325659289104e-05,0.000566027699495208,0.00213913952690284,0.000774753635376824
1.01438088588499e-05,-2.43403834362318e-05,2.99915340598589e-06,0.000491491128926158,0.00208322101659791,0.00100271983985145
1.02527777429924e-05,-2.54889701116999e-05,1.16397343981611e-05,0.000182961606011056,0.00250736663518916,0.000604776095979309
9.84278002133803e-06,-2.44776472737677e-05,1.78744854306412e-05,-0.000198827974237592,0.00308181389856977,1.0868335918568e-05
5.9194674760518e-06,-1.04581980332093e-05,3.02222626597515e-05,-6.62196762658551e-05,0.00337064063636194,-0.00132730934986824
-2.28956169409653e-06,1.94292124862661e-05,5.00270140895986e-05,0.000693876805700822,0.00331105321363465,-0.00357338460652334
-1.25385522281323e-05,5.74304432109617e-05,7.45341949015543e-05,0.00169042143873827,0.00308739885616145,-0.00623901680943972
-2.47128399537054e-05,0.000106414450489468,0.000110315368642422,0.00254116660902171,0.00271942322405001,-0.00922595539986659
-4.08680071932868e-05,0.000178107216905081,0.000169407440923641,0.00309044658370733,0.00205303880176929,-0.0128772496136154
-5.71182592087565e-05,0.000250470816369568,0.000229404462483568,0.00363936068276227,0.00138361915140512,-0.0165280775533778
-7.46477536257585e-05,0.000331859604908207,0.000301576403506421,0.00418335239948892,0.000673364441733104,-0.0201726323810831
-9.31015817775963e-05,0.000419769664719988,0.000382545495690806,0.00472378738292067,-6.63961870962723e-05,-0.0238126544876323
-0.000111572724197862,0.000508341484692025,0.000462488116467513,0.00531061935629801,-0.000862302106638693,-0.0273746718865195
-0.000129897821351607,0.000603916861146976,0.000523304775033206,0.00658978632565721,-0.00248123588430354,-0.0297772972789443
-0.000148181195293067,0.000701493061598838,0.000578657397683841,0.00806674429980703,-0.00433529789898299,-0.0318486996200493
-0.000163988446902502,0.000792379515538243,0.000648406638253551,0.00937517569044083,-0.00603649085076657,-0.0338963277093385
-0.000176127446106343,0.000873355441867712,0.000739483754118919,0.0104339433074422,-0.00751121586901719,-0.0359087354238967
-0.000186253790562549,0.000948893773331756,0.000842262804509053,0.0113557282624687,-0.00886168505336793,-0.0379018188263358
-0.000193672733058828,0.00102034396131784,0.000936816867365492,0.0122603370501293,-0.0098721883580206,-0.0401215041153777
-0.000194365934063356,0.00108163836282639,0.00101093837504779,0.0131222767169011,-0.0100381467237582,-0.0429041149446208
-0.000194515204260632,0.0011419876771845,0.00108563181016771,0.013939904281377,-0.0101922225572289,-0.0457307582642494
-0.000190174453335986,0.00119433929855423,0.00116857313729604,0.0143269597041442,-0.0103376628616174,-0.0489185123169265
-0.000179930449517803,0.00123617595730054,0.00126235837607677,0.0141479206314964,-0.0104717496087157,-0.0525810365147468
-0.000169654125152376,0.00127795504620317,0.00135620298571043,0.0139657821686966,-0.0106057741946309,-0.0562461600982245
-0.000158172806976981,0.00130975417041848,0.00144896387381402,0.0139045810993175,-0.00978798982865305,-0.0602317044278056
-0.000146297265412913,0.00133828826914957,0.00154137021372794,0.0138829456680829,-0.00865881353080006,-0.0643220769741666
-0.000139803214099963,0.00136724317382043,0.00161568159359138,0.0144035222342653,-0.00772248484255172,-0.0682079065880226
-0.000144082113268627,0.00139767473640577,0.00165409901868147,0.0159939784319839,-0.00723050595226397,-0.0716666518070579
-0.000155403374860183,0.00142907160187876,0.00166905228335085,0.0182838233558465,-0.00702900201822122,-0.0748462085996155
-0.000169425597074576,0.00145918464533496,0.00169487784106309,0.0202337035666579,-0.00713762615372403,-0.0779136405232974
-0.000189761013091174,0.00148629689820907,0.00174611616950354,0.0213889542292796,-0.00797114001549314,-0.0807189930885175
